id,image1,image2,image3,trial,triplet_class
participant_0,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n03216828_38152.JPEG,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n03627232_22539.JPEG,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n03041632_26236.JPEG,41,between_class
participant_0,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n02883205_2685.JPEG,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n07584110_8679.JPEG,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n03125729_13784.JPEG,42,between_class
participant_0,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n01768244_7751.JPEG,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n04346328_24519.JPEG,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n03110669_101199.JPEG,43,between_class
participant_0,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n03794056_26803.JPEG,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n03014705_25065.JPEG,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n09229709_1884.JPEG,44,between_class
participant_0,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n04392985_8977.JPEG,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n01833805_3440.JPEG,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n03355925_19820.JPEG,45,between_class
participant_0,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n04251144_5855.JPEG,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n04251144_3197.JPEG,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n04251144_16404.JPEG,46,within_class
participant_0,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n02116738_21093.JPEG,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n02116738_18994.JPEG,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n02116738_2356.JPEG,47,within_class
participant_0,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n04209133_5392.JPEG,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n04209133_11967.JPEG,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n04209133_5691.JPEG,48,within_class
participant_0,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n04004767_11338.JPEG,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n02808304_18523.JPEG,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n04428191_38648.JPEG,49,between_class
participant_0,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n07760859_4118.JPEG,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n03457902_14717.JPEG,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n02319095_7250.JPEG,50,between_class
participant_0,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n02948072_33850.JPEG,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n02948072_17880.JPEG,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n02948072_44845.JPEG,51,within_class
participant_0,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n02641379_19011.JPEG,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n03793489_3066.JPEG,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n03045698_14523.JPEG,52,between_class
participant_0,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n04251144_90.JPEG,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n04251144_2469.JPEG,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n04251144_15714.JPEG,53,within_class
participant_0,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n03899768_31256.JPEG,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n02317335_28621.JPEG,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n02804610_19482.JPEG,54,between_class
participant_0,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n04310018_11522.JPEG,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n04310018_5328.JPEG,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n04310018_13857.JPEG,55,within_class
participant_0,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n04404412_29225.JPEG,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n02074367_5518.JPEG,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n07583066_23028.JPEG,56,between_class
participant_0,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n02483708_7235.JPEG,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n02483362_1266.JPEG,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n07760859_8699.JPEG,57,between_class
participant_0,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n04127249_4421.JPEG,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n04127249_595.JPEG,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n04127249_5695.JPEG,58,within_class
participant_0,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n03095699_20034.JPEG,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n04523525_57149.JPEG,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n04141327_1700.JPEG,59,between_class
participant_0,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n02167151_2672.JPEG,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n03791053_7088.JPEG,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n02655020_3741.JPEG,60,between_class
participant_0,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n03871628_12328.JPEG,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n03871628_7105.JPEG,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n03871628_2374.JPEG,61,within_class
participant_0,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n03777754_10717.JPEG,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n02442845_20584.JPEG,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n02825657_11392.JPEG,62,between_class
participant_0,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n13133613_15307.JPEG,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n04209239_6433.JPEG,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n04548280_2769.JPEG,63,between_class
participant_0,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n04428191_32823.JPEG,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n02190166_4045.JPEG,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n03457902_3361.JPEG,64,between_class
participant_0,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n03016953_1662.JPEG,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n04069434_9916.JPEG,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n04069434_5711.JPEG,65,class_boundary
participant_0,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n03877845_19653.JPEG,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n03764736_1632.JPEG,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n01774384_1548.JPEG,66,between_class
participant_0,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n04589890_7245.JPEG,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n04589890_4563.JPEG,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n04589890_2916.JPEG,67,within_class
participant_0,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n03930313_2771.JPEG,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n03930313_17671.JPEG,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n03930313_19117.JPEG,68,within_class
participant_0,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n01664065_361.JPEG,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n01664065_23014.JPEG,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n01664065_21809.JPEG,69,within_class
participant_0,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n02776631_55160.JPEG,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n03895866_19336.JPEG,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n03895866_15213.JPEG,70,class_boundary
participant_0,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n02169497_6819.JPEG,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n04542943_2947.JPEG,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n12267677_5435.JPEG,71,between_class
participant_0,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n01950731_12749.JPEG,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n01950731_684.JPEG,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n01950731_22170.JPEG,72,within_class
participant_0,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n04152593_19998.JPEG,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n03527444_4870.JPEG,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n07745940_8791.JPEG,73,between_class
participant_0,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n02749479_518.JPEG,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n07590611_8874.JPEG,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n03271574_18961.JPEG,74,between_class
participant_0,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n03902125_5914.JPEG,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n03902125_8704.JPEG,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n03902125_13615.JPEG,75,within_class
participant_0,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n04111531_9963.JPEG,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n04111531_101.JPEG,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n04111531_9111.JPEG,76,within_class
participant_0,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n04065272_22298.JPEG,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n04366367_27789.JPEG,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n04065272_24839.JPEG,77,class_boundary
participant_0,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n01773549_5535.JPEG,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n01773549_6218.JPEG,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n01773549_2941.JPEG,78,within_class
participant_0,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n03884397_14799.JPEG,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n02951585_3825.JPEG,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n04532106_10950.JPEG,79,between_class
participant_0,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n03970156_19754.JPEG,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n13133613_69966.JPEG,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n13133613_6497.JPEG,80,class_boundary
participant_0,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n03249569_24134.JPEG,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n03249569_34849.JPEG,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n02177972_12326.JPEG,81,class_boundary
participant_0,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n03908714_2536.JPEG,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n04579432_3210.JPEG,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n04310018_11820.JPEG,82,between_class
participant_0,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n06794110_7538.JPEG,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n06794110_2838.JPEG,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n03991062_12061.JPEG,83,class_boundary
participant_0,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n02769748_26941.JPEG,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n03838899_31585.JPEG,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n12985857_3936.JPEG,84,between_class
participant_0,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n02483708_1254.JPEG,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n02483708_1797.JPEG,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n02483708_5861.JPEG,85,within_class
participant_0,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n02860847_382.JPEG,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n04310018_21156.JPEG,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n07734744_3888.JPEG,86,between_class
participant_0,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n02231487_4289.JPEG,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n02231487_5055.JPEG,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n02231487_1533.JPEG,87,within_class
participant_0,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n02481823_14040.JPEG,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n03954731_434.JPEG,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n04392985_8170.JPEG,88,between_class
participant_0,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n03388043_1149.JPEG,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n02607072_8162.JPEG,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n07714571_11701.JPEG,89,between_class
participant_0,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n02790996_12407.JPEG,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n03649909_9467.JPEG,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n04065272_50480.JPEG,90,between_class
participant_0,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n03325584_9800.JPEG,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n03494278_44685.JPEG,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n03494278_37769.JPEG,91,class_boundary
participant_0,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n07753275_29565.JPEG,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n07711569_374.JPEG,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n03259280_11453.JPEG,92,between_class
participant_0,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n02115913_8263.JPEG,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n02115913_11222.JPEG,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n02115913_13694.JPEG,93,within_class
participant_0,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n02077923_4653.JPEG,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n02077923_14935.JPEG,stimuli/imagenet2012_human_eval_v2.1_category_stratified_triplets/n02077923_11384.JPEG,94,within_class
